step,overall_loss/train,excess_loss/train,gradient/norm,gradient/lr
17400,0.16651003062725067,0.04940407502127218,1.9565279483795166,0.0001
17500,0.16803660988807678,0.04985701612063817,2.010072946548462,0.0001
17600,0.1678468883037567,0.049800725101114635,1.2389371395111084,0.0001
17700,0.15646082162857056,0.04642244158210335,0.4291912913322449,0.0001
17800,0.16339054703712463,0.048478513956069946,0.39426469802856445,0.0001
17900,0.16413447260856628,0.04869923912561857,1.8271467685699463,0.0001
18000,0.2541639804840088,0.07019767080034528,0.6289892792701721,0.0001
18100,0.21067096292972565,0.058185313571067085,2.9185636043548584,0.0001
18200,0.16865427792072296,0.04658070533048539,1.1594822406768799,0.0001
18300,0.18340526521205902,0.05065478753475916,3.9756410121917725,0.0001
18400,0.17840363085269928,0.04927338375931695,2.394458055496216,0.0001
18500,0.1527528464794159,0.04218888140860058,0.7037535309791565,0.0001
18600,0.16676336526870728,0.04605845326469058,1.6709257364273071,0.0001
18700,0.15949200093746185,0.04405017168748947,0.3483494520187378,0.0001
18800,0.1717391163110733,0.04743270831448691,0.9983407258987427,0.0001
18900,0.17768770456314087,0.04907565173648653,0.3704971373081207,0.0001
19000,0.1613529771566391,0.04456415559564318,3.067147970199585,0.0001
19100,0.16683734953403473,0.046078887014161976,0.5055896043777466,0.0001
19200,0.16541121900081635,0.04568500334308261,0.22074714303016663,0.0001
19300,0.16425707936286926,0.045366240966887704,0.4497288465499878,0.0001
19400,0.1569974720478058,0.043361206565584454,0.6417205333709717,0.0001
19500,0.1541675329208374,0.042579604330516996,0.7016929388046265,0.0001
19600,0.16722643375396729,0.04618634837014335,1.0210256576538086,0.0001
19700,0.157978817820549,0.04363224492186592,0.8126339912414551,0.0001
19800,0.16638873517513275,0.04595498400075095,1.3508435487747192,0.0001
19900,0.16415618360042572,0.04533837451821282,0.3509586453437805,0.0001
20000,0.21971671283245087,0.05676015081504981,0.7965101003646851,0.0001
20100,0.20586547255516052,0.053181913743416465,2.1647562980651855,0.0001
20200,0.17556674778461456,0.04535474317769209,1.1084572076797485,0.0001
20300,0.1827252209186554,0.04720401540398598,0.4253736138343811,0.0001
20400,0.16113562881946564,0.041626704111695285,1.518589973449707,0.0001
20500,0.16265958547592163,0.04202039291461308,2.5237371921539307,0.0001
20600,0.1801707148551941,0.046544101337591806,0.32147303223609924,0.0001
20700,0.1761048585176468,0.045493755117058755,2.7043933868408203,0.0001
20800,0.18092875182628632,0.04673992755512396,0.5727784633636475,0.0001
20900,0.17643260955810547,0.04557842413584391,0.6288563013076782,0.0001
21000,0.15738432109355927,0.040657616282502806,0.5340148210525513,0.0001
21100,0.16225388646125793,0.04191558733582496,1.4095691442489624,0.0001
21200,0.161704421043396,0.0417736421028773,1.0526928901672363,0.0001
21300,0.1629677265882492,0.04209999603529771,1.3458491563796997,0.0001
21400,0.1634247899055481,0.042218070725599924,0.7992429733276367,0.0001
21500,0.17215509712696075,0.04447340009113153,2.2999916076660156,0.0001
21600,0.16694208979606628,0.043126706530650455,0.2648645341396332,0.0001
21700,0.16809190809726715,0.043423742925127344,0.7596781849861145,0.0001
21800,0.16259519755840302,0.04200375936925411,1.4570685625076294,0.0001
21900,0.16129615902900696,0.0416681744158268,0.9240652918815613,0.0001
22000,0.2187829166650772,0.05308703124961432,1.8665330410003662,0.0001
22100,0.1969538927078247,0.04779028278939864,1.576281189918518,0.0001
22200,0.18134184181690216,0.04400206455851303,0.30658167600631714,0.0001
22300,0.17688611149787903,0.042920894701691234,1.3387207984924316,0.0001
22400,0.17465944588184357,0.04238060083897675,1.5655851364135742,0.0001
22500,0.17087841033935547,0.04146314368528478,0.7994065284729004,0.0001
22600,0.1823393702507019,0.04424411189906737,0.7833909392356873,0.0001
22700,0.17359144985675812,0.04212145474465454,2.058981418609619,0.0001
22800,0.1727234572172165,0.0419108388835893,1.897884726524353,0.0001
22900,0.16270412504673004,0.03947967740104479,0.4313099980354309,0.0001
23000,0.15850794315338135,0.03846148620633518,1.602006196975708,0.0001
23100,0.1829211562871933,0.04438528056968661,1.9065492153167725,0.0001
23200,0.17054109275341034,0.04138129456516575,1.9089643955230713,0.0001
23300,0.1623511165380478,0.03939402092467336,1.2390729188919067,0.0001
23400,0.1703687161207199,0.041339467882233506,1.0376462936401367,0.0001
23500,0.17312568426132202,0.04200843809282079,0.7661886811256409,0.0001
23600,0.1713918149471283,0.04158771980334731,0.3564096689224243,0.0001
23700,0.16550369560718536,0.04015898496350821,0.503881573677063,0.0001
23800,0.16641674935817719,0.040380534770734174,1.0387314558029175,0.0001
23900,0.16582243144512177,0.04023632527712514,3.161421775817871,0.0001
24000,0.24615126848220825,0.05630911370508032,0.7563918232917786,0.0001
24100,0.21263179183006287,0.048641259568968635,4.244503021240234,0.0001
24200,0.1891835331916809,0.04327727883469825,0.6392217874526978,0.0001
24300,0.20092467963695526,0.04596316200845382,0.9174745082855225,0.0001
24400,0.17649176716804504,0.04037393366589266,0.31691452860832214,0.0001
24500,0.16957758367061615,0.038792257702428536,0.23347605764865875,0.0001
24600,0.15943856537342072,0.03647287443182827,0.4171396791934967,0.0001
24700,0.17036595940589905,0.038972605092852726,0.3856881260871887,0.0001
24800,0.16494794189929962,0.0377331893233692,2.999927520751953,0.0001
24900,0.1739146113395691,0.03978438821493411,3.2387380599975586,0.0001
25000,0.18565289676189423,0.04246961690631568,2.027604818344116,0.0001
25100,0.15900298953056335,0.03637323289914848,0.9765897393226624,0.0001
25200,0.16929568350315094,0.038727770736014924,0.8149314522743225,0.0001
25300,0.19882221519947052,0.04548220609138215,2.0159192085266113,0.0001
25400,0.16714109480381012,0.03823489096819186,2.3229904174804688,0.0001
25500,0.17293421924114227,0.03956011551267961,1.5644868612289429,0.0001
25600,0.15890169143676758,0.03635006013259389,1.200241208076477,0.0001
25700,0.17315667867660522,0.03961100492602081,1.7014343738555908,0.0001
25800,0.16500946879386902,0.037747264103172654,1.9791401624679565,0.0001
25900,0.17543233931064606,0.04013158088805629,0.6480739116668701,0.0001
26000,0.25768616795539856,0.05575665622426752,0.7007631659507751,0.0001
26100,0.19455063343048096,0.042095751093145,0.24770209193229675,0.0001
26200,0.19749198853969574,0.042732184654787966,1.5661450624465942,0.0001
26300,0.1839720606803894,0.03980682014721876,0.3463497459888458,0.0001
26400,0.17510877549648285,0.037889033294560615,0.6290724873542786,0.0001
26500,0.18945245444774628,0.0409926363424948,0.44884151220321655,0.0001
26600,0.16689252853393555,0.03611124886406792,0.4405858814716339,0.0001
26700,0.169392928481102,0.03665227107485832,1.5158079862594604,0.0001
26800,0.16641472280025482,0.03600786399771595,1.4763799905776978,0.0001
26900,0.18451708555221558,0.03992474950545015,2.013841390609741,0.0001
27000,0.1731378436088562,0.037462574348115084,0.30476129055023193,0.0001
27100,0.16486720740795135,0.03567302148593099,0.38285088539123535,0.0001
27200,0.17583343386650085,0.03804583071965223,0.517310380935669,0.0001
27300,0.17343910038471222,0.03752775856277399,0.27050966024398804,0.0001
27400,0.17598846554756165,0.0380793755863145,0.6558743715286255,0.0001
27500,0.17237135767936707,0.0372967265154186,1.7883208990097046,0.0001
27600,0.169991597533226,0.03678180765338808,0.2958161234855652,0.0001
27700,0.1734689325094223,0.03753421346695102,2.337063789367676,0.0001
27800,0.1668996810913086,0.03611279649344104,0.7579690217971802,0.0001
27900,0.1774524599313736,0.03839614630094048,2.2784645557403564,0.0001
28000,0.22211618721485138,0.04559227000725897,1.392470121383667,0.0001
28100,0.19848625361919403,0.04074191521657141,0.4614383280277252,0.0001
28200,0.19554339349269867,0.040137854453764464,0.44514182209968567,0.0001
28300,0.1831953227519989,0.03760325045962083,0.5767017602920532,0.0001
28400,0.1800757199525833,0.036962910937635526,2.478726625442505,0.0001
28500,0.17450770735740662,0.03582000308915189,1.5192893743515015,0.0001
28600,0.17694036662578583,0.03631933841266131,0.6388378143310547,0.0001
28700,0.1817048341035843,0.03729730805284099,2.3182685375213623,0.0001
28800,0.17868603765964508,0.03667766036171662,0.7763499021530151,0.0001
28900,0.18812915682792664,0.03861598482257442,3.4263503551483154,0.0001
29000,0.17349384725093842,0.03561189496203473,0.5218195915222168,0.0001
29100,0.18183819949626923,0.03732468305449737,1.0838854312896729,0.0001
29200,0.17278513312339783,0.035466422062171134,2.4150266647338867,0.0001
29300,0.17953045666217804,0.036850988472762865,1.443643569946289,0.0001
29400,0.17860737442970276,0.036661513698728464,0.6368117332458496,0.0001
29500,0.19029849767684937,0.03906127057577435,0.7170558571815491,0.0001
29600,0.1843884438276291,0.03784815425935545,1.3402869701385498,0.0001
29700,0.18473762273788452,0.03791982782514472,3.2014293670654297,0.0001
29800,0.18034394085407257,0.03701796680688858,2.0857672691345215,0.0001
29900,0.177217498421669,0.036376223360237325,0.39837661385536194,0.0001
30000,0.2691035866737366,0.052539271683919996,5.712123394012451,0.0001
30100,0.19488900899887085,0.038049758899779546,1.7530122995376587,0.0001
30200,0.19168192148208618,0.037423613241740636,1.894817590713501,0.0001
30300,0.19636985659599304,0.038338876763979596,0.5528374314308167,0.0001
30400,0.1846635341644287,0.03605335667019799,2.0156607627868652,0.0001
30500,0.17954596877098083,0.03505421295052483,1.06515371799469,0.0001
30600,0.17228037118911743,0.03363569151787531,1.1478536128997803,0.0001
30700,0.18114468455314636,0.03536634317466191,0.4153296947479248,0.0001
30800,0.1809994876384735,0.03533799520560673,1.86526620388031,0.0001
30900,0.1847313791513443,0.03606660259621484,0.6847811341285706,0.0001
31000,0.19293935596942902,0.03766911235593614,1.2471014261245728,0.0001
31100,0.1901618093252182,0.037126829439685455,0.8943012952804565,0.0001
31200,0.1879761517047882,0.036700105809030076,2.411832332611084,0.0001
31300,0.18506179749965668,0.036131112845171065,1.8251982927322388,0.0001
31400,0.17633770406246185,0.03442783745981398,1.5647432804107666,0.0001
31500,0.1768864542245865,0.03453497439622879,0.5833935737609863,0.0001
31600,0.1826332062482834,0.03565695931514104,0.9887917637825012,0.0001
31700,0.17500264942646027,0.03416718393564224,1.0807214975357056,0.0001
31800,0.17379505932331085,0.033931416344074976,0.6341542601585388,0.0001
31900,0.17833401262760162,0.034817592941579364,0.4097864329814911,0.0001
32000,0.18967090547084808,0.037030986306213196,1.558977484703064,0.0001
32100,0.1784692108631134,0.03484398878756024,0.26675447821617126,0.0001
32200,0.17924629151821136,0.03499570453450793,0.34751006960868835,0.0001
32300,0.17709852755069733,0.03457637918846948,0.42921704053878784,0.0001
32400,0.19173184037208557,0.037433359310740516,1.0367295742034912,0.0001
32500,0.17936281859874725,0.03501845505975541,1.126386284828186,0.0001
32600,0.18058034777641296,0.03525616313729967,2.146233558654785,0.0001
32700,0.174594447016716,0.03408748727469217,1.8775478601455688,0.0001
32800,0.19063250720500946,0.037218727597168516,0.2729170322418213,0.0001
32900,0.18185783922672272,0.0355055781347411,0.6707096695899963,0.0001
33000,0.1825721263885498,0.035645034199669245,0.3560504913330078,0.0001
33100,0.16999931633472443,0.03319034271297001,0.8676449656486511,0.0001
33200,0.17023813724517822,0.03323696965263003,1.62733793258667,0.0001
33300,0.17633050680160522,0.0344264322803134,0.5034820437431335,0.0001
33400,0.1789006143808365,0.034928215188639505,0.20419657230377197,0.0001
33500,0.16629910469055176,0.032467920439583915,0.43350115418434143,0.0001
33600,0.17366769909858704,0.0339065507763908,1.2886642217636108,0.0001
33700,0.17656774818897247,0.034472750836894626,1.9295345544815063,0.0001
33800,0.18348906934261322,0.03582405639546258,1.3523528575897217,0.0001
33900,0.17775559425354004,0.03470466363997687,0.3502713143825531,0.0001
34000,0.16586223244667053,0.03238262633482615,0.7845841646194458,0.0001
34100,0.172050341963768,0.03359078105006899,0.47456181049346924,0.0001
34200,0.1811596155166626,0.03536925826753889,0.2194434553384781,0.0001
34300,0.1694837361574173,0.03308968182121004,0.8591405153274536,0.0001
34400,0.17899459600448608,0.03494656398182824,0.26371219754219055,0.0001
34500,0.17645592987537384,0.03445091964233489,0.8076222538948059,0.0001
34600,0.17407751083374023,0.03398656163896833,1.4811123609542847,0.0001
34700,0.17689047753810883,0.03453575990029744,0.6882956027984619,0.0001
34800,0.18327748775482178,0.035782747609274725,0.6307105422019958,0.0001
34900,0.17336376011371613,0.03384721030791601,0.848471462726593,0.0001
35000,0.1664380431175232,0.032495046513421194,0.33053070306777954,0.0001
35100,0.17551973462104797,0.03426813866410937,2.1795101165771484,0.0001
35200,0.1714087873697281,0.03346552515313739,0.8239275813102722,0.0001
35300,0.1770424246788025,0.03456542577062334,0.3135475516319275,0.0001
35400,0.16957338154315948,0.03310718401556923,0.34450942277908325,0.0001
35500,0.1727149784564972,0.033720543412935164,1.7857143878936768,0.0001
35600,0.17677366733551025,0.034512954098837714,1.1365751028060913,0.0001
35700,0.1693873554468155,0.03307086463485445,0.2546744644641876,0.0001
35800,0.1775195598602295,0.03465858073461623,2.495771884918213,0.0001
35900,0.1669044941663742,0.03258611552772068,0.2045624703168869,0.0001
36000,0.15970414876937866,0.031180333807354882,0.8977065086364746,0.0001
36100,0.1644103229045868,0.032099158281371706,0.41377875208854675,0.0001
36200,0.17600271105766296,0.03436243406363896,1.837263584136963,0.0001
36300,0.16845716536045074,0.03288925609418324,1.2645466327667236,0.0001
36400,0.16795174777507782,0.032790579327515196,0.24835120141506195,0.0001
36500,0.16999337077140808,0.03318918191251301,2.875805377960205,0.0001
36600,0.16019992530345917,0.0312771282735325,0.8232331275939941,0.0001
36700,0.19053088128566742,0.03719888634624935,1.8165003061294556,0.0001
36800,0.18155629932880402,0.03544670605943316,0.6348850727081299,0.0001
36900,0.17555469274520874,0.03427496382168361,0.4592801034450531,0.0001
37000,0.17687992751598358,0.03453370013407298,0.849732518196106,0.0001
37100,0.17408835887908936,0.033988679590679347,0.46943235397338867,0.0001
37200,0.16691702604293823,0.0325885622274308,0.2272125631570816,0.0001
37300,0.16656409204006195,0.03251965606496447,0.28606030344963074,0.0001
37400,0.17093859612941742,0.0333737259109815,1.8355923891067505,0.0001
37500,0.17141146957874298,0.033466048822516484,2.3835315704345703,0.0001
37600,0.17665208876132965,0.03448921732959293,0.24673312902450562,0.0001
37700,0.17731308937072754,0.03461826982952299,0.3814121186733246,0.0001
37800,0.1698586642742157,0.03316288207258497,0.6847798228263855,0.0001
37900,0.17494289577007294,0.034155517745585666,0.6369301676750183,0.0001
38000,0.17429795861244202,0.03402960144338153,0.6681519150733948,0.0001
38100,0.16017402708530426,0.03127207195474988,2.53423810005188,0.0001
38200,0.1796606034040451,0.035076593997932615,0.39610910415649414,0.0001
38300,0.17128555476665497,0.03344146545444216,0.9994372129440308,0.0001
38400,0.1661083996295929,0.03243068754673004,0.2356698364019394,0.0001
38500,0.1673824042081833,0.03267942177397864,2.0323028564453125,0.0001
38600,0.1696009784936905,0.03311257199162528,0.7643270492553711,0.0001
38700,0.17929044365882874,0.035004324714342755,0.2722926735877991,0.0001
38800,0.16969168186187744,0.03313028074446179,2.476196765899658,0.0001
38900,0.16942442953586578,0.03307810290938332,0.3069302439689636,0.0001
39000,0.17780610918998718,0.034714526079949876,0.36461469531059265,0.0001
39100,0.171675443649292,0.033517586617242724,1.6799346208572388,0.0001
39200,0.17108429968357086,0.03340217279536383,0.8086881637573242,0.0001
39300,0.1832493096590042,0.035777246171519866,0.38578081130981445,0.0001
39400,0.18370340764522552,0.03586590339740117,1.0961357355117798,0.0001
39500,0.165656179189682,0.03234239688941411,0.25143590569496155,0.0001
39600,0.17541369795799255,0.03424743626798902,0.5770398378372192,0.0001
39700,0.17016172409057617,0.033222050893874394,0.2524164021015167,0.0001
39800,0.1660606563091278,0.032421366231782094,1.8427947759628296,0.0001
39900,0.17000362277030945,0.03319118349325089,1.4160633087158203,0.0001
40000,0.18663856387138367,0.03643895770822252,0.5042456388473511,0.0001
